clause,label,source_policy
This is new and continuously evolving technology that may sometimes give inaccurate or inappropriate information that does not represent Glassdoor or any employer’s views.,none,glassdoor_privacy
You should always review the output of AI-generated content.,none,glassdoor_privacy
Creating an Account & Profile You will need to create an account and provide personal data to access most of our services.,none,glassdoor_privacy
"Beginning November 18, 2025, we offer users the ability to log in to our services using an Indeed services account.",none,glassdoor_privacy
"By creating, logging into, connecting, and/or utilizing an Indeed services account to access our services, you agree to Indeed’s Terms and acknowledge Indeed’s Cookie and Privacy Policy (“Indeed Login”).",none,glassdoor_privacy
"Existing Glassdoor users may continue to log in to our services using our legacy account authentication system (“Legacy Login”) until February 18, 2025.",none,glassdoor_privacy
"After February 18, 2025, we will no longer offer Legacy Login and our services will only be accessible using Indeed Login.",none,glassdoor_privacy
New users must utilize Indeed Login to access our services.,none,glassdoor_privacy
"By logging into our services using Indeed Login, you agree to connect your Glassdoor services account with your Indeed services account and create a “Connected Profile”, as described below: Your Profile information will be synchronized between our services and the Indeed services to keep it accurate and up to date.",none,glassdoor_privacy
"By connecting your accounts, you expressly agree that once you connect your accounts, you may not disconnect them and that Glassdoor and Indeed: Each have a direct, independent relationship with you as a user of the respective services; Each receive a complete copy of your Profile data and process it according to our respective Privacy Policies; Continue to keep your Profile data in sync until either your Glassdoor services account or Indeed services account is deleted; If you sign up or into our services with a third-party service, that service may share your personal data with us, such as your name and email address.",data_sharing,glassdoor_privacy
You control the personal data you authorize to be shared with us via your third-party service accounts.,data_sharing,glassdoor_privacy
"When you set up an account on our services, we create a member “Profile” for you that includes the personal data you provide.",none,glassdoor_privacy
We may update your Profile with data we obtain from third parties or extract from your resume.,none,glassdoor_privacy
"We may attempt to verify your employment history or status through various methods, including third-party integrations or services.",data_sharing,glassdoor_privacy
We may also utilize signals we may receive from your current or former employer.,none,glassdoor_privacy
"Portions of your Profile may be visible to other users and the public, depending on the services you use and the choices you make regarding your anonymity.",none,glassdoor_privacy
We may also allow you to share your Profile with third parties or provide you with the ability to change your Profile’s visibility settings in certain circumstances.,none,glassdoor_privacy
"However, your Profile will not publicly include or link to Your Content submitted semi-/anonymously to our services.",none,glassdoor_privacy
Communicating with Glassdoor & Affiliates We and our affiliates may send service-related and promotional communications to our users.,none,glassdoor_privacy
We and our affiliates may also send promotional communications to prospective users and customers to inform them about our services.,none,glassdoor_privacy
"These communications may be via email, text message, calls, push notifications, direct messages, or otherwise.",none,glassdoor_privacy
"To opt out of receiving text messages, you must reply “STOP” from the device receiving the messages.",none,glassdoor_privacy
"To unsubscribe from emails, please use the unsubscribe or email settings link in the email(s) you receive.",none,glassdoor_privacy
"If you unsubscribe only from an individual type of email communication (e.g., a particular job alert), you may continue to receive other emails.",none,glassdoor_privacy
We may also offer a settings function via our services to manage your email preferences.,none,glassdoor_privacy
"To turn off push notifications, use in-app and/or operating system settings on your device.",none,glassdoor_privacy
"Unless you choose to delete your account(s), you cannot unsubscribe from certain communications that are required as part of your use of our services (e.g., communications about changes to this Policy.) If you use our chat feature, we and our service providers may record your chats and keep transcripts.",none,glassdoor_privacy
"Communications with, or Initiated by, Third Parties We may allow users or customers to invite prospective users to our services.",none,glassdoor_privacy
"For example, we may allow them to invite prospective users to join a group, submit Content, or create an account.",none,glassdoor_privacy
"In order to do so, we may process the invitation’s contents and the invitee’s contact information.",none,glassdoor_privacy
We may allow you to sync or upload a list of contacts in order to facilitate these communications.,none,glassdoor_privacy
Communicating with Other Users We may offer users the ability to communicate with each other.,none,glassdoor_privacy
"Users you interact with can see what you send them; if you send a message, the recipient can read your message and potentially share it outside of our services.",none,glassdoor_privacy
You should never share more information than you are comfortable with.,none,glassdoor_privacy
"Content Moderation and Fraud Detection We scrutinize Content for compliance with our Community Guidelines, House Rules (see section 4.3 of our Terms), and laws and regulations applicable to our services.",none,glassdoor_privacy
We moderate Content using proprietary technology that analyzes multiple attributes of the content for compliance with our Guidelines.,none,glassdoor_privacy
"If the Content does not pass technological review, it is rejected and not made visible on our services.",none,glassdoor_privacy
"Additionally, a human moderates certain content that is flagged for a secondary review by our users.",none,glassdoor_privacy
"In some cases, we may utilize third-party providers for detecting fraud and moderating Content.",data_sharing,glassdoor_privacy
Demographic Data We may allow you to provide us with your demographic data.,none,glassdoor_privacy
You can also update or remove previously supplied demographic data.,none,glassdoor_privacy
"If you provide your demographic data, we will use it across our services, including to: Provide insights into wage discrepancies (e.g., showing gender and racial/ethnic wage gap disparities) Provide demographic-based analysis of jobs, companies, and Content (e.g., we may utilize demographic data to generate reports highlighting employers that best embrace diversity, support specific groups or rights, or minimize wage gaps.) Provide diversity, equity, and inclusion metrics and ratings (e.g., provide insights for users who want to learn more about diversity, equity, and inclusion with respect to specific industries or companies) Provide search and filtering features (e.g., providing users the ability to filter Content or companies based on certain employer qualities or employee experiences and demographic attributes.",none,glassdoor_privacy
"As users provide demographic data, their Content may be associated with aggregated categories, such as filtering for all the ethnicities for a particular company/industry/group.",none,glassdoor_privacy
"In some instances, particular Content may be directly tagged with user demographic attributes.) Enhance employer/employee diversity disclosures for our users and the public (e.g., we may allow employers to share internal demographic data, diversity program details, and testimonials from their own employees; we may provide opportunities for users and employees to engage in discussions regarding demographic-related topics) Personalize recommendations and ads for job ads and offerings (e.g., help companies enhance the visibility of their jobs for veterans) We take precautions to help prevent your demographic data from inadvertently revealing your identity on our services.",none,glassdoor_privacy
"For example, where there aren’t a sufficient number of user submissions, we may limit the visibility of certain demographic attributes to ensure we don’t inadvertently disclose sufficient information about a particular user’s personal attributes to make them identifiable.",none,glassdoor_privacy
"While we take your anonymity extremely seriously, and make our best efforts to ensure that demographic data doesn’t inadvertently lead to your identification, there are instances in which user identification or demographic data disclosure may occur.",none,glassdoor_privacy
Users are free to self-identify in the Content they submit or in the communications they send.,none,glassdoor_privacy
"In order to provide a voice and agency to those who, regardless of the risks of identification, affirmatively wish to have their opinions and experiences heard, we may provide an option for users to opt into the disclosure of their demographic data in a manner and to an extent that may lead to loss of their anonymity.",none,glassdoor_privacy
"While we try our best to plan for all contingencies, we are not perfect.",none,glassdoor_privacy
"The preventative measures we take to protect your identity and our service’s technological performance may not always function the way we intend when combined with the complex realities of many millions of unique workplaces and lives into which we have limited, imperfect visibility.",none,glassdoor_privacy
"As we collect more personal data about our users that will be displayed publicly, there may be instances where the mechanisms we have designed to protect your anonymity aren’t perfect.",none,glassdoor_privacy
"It is never our intention that your identity be inadvertently revealed, and we take multiple steps to ensure this doesn’t occur.",none,glassdoor_privacy
"But, in the interests of transparency, we want to be sure you are fully aware of the potential risk of inadvertent identification.",none,glassdoor_privacy
Economic and Labor Market Research We may use your personal data to conduct research.,none,glassdoor_privacy
"For example, we conduct and publish research about the labor market, the economy, job opportunities, jobseeker and employee behaviors, and employee and jobseeker sentiments to provide the public with valuable and insightful information about these topics.",none,glassdoor_privacy
"In many cases, we use deidentified or anonymized data.",none,glassdoor_privacy
We may directly survey our users or utilize third-parties to assist us with our research.,none,glassdoor_privacy
"Individuals Featured in Content We allow users to submit Content that references other users and the public, provided that such Content complies with our Community Guidelines (Glassdoor Community Guidelines and Fishbowl Community Guidelines).",none,glassdoor_privacy
"We allow Content that names individuals in the highest positions in a company who have broad influence over the work environment, as long as the Content describes the individual’s behavior or performance at work.",none,glassdoor_privacy
"Individuals in this category include those who are the public face of the company (e.g., C-Suite, Executive Director, President, Owner, Founder).",none,glassdoor_privacy
We believe this information is generally representative of a company’s culture and can be informative to job candidates and the public.,none,glassdoor_privacy
We don’t allow Content that includes negative comments about identifiable individuals outside of this group.,none,glassdoor_privacy
We may allow Content that mentions demographic attributes about an identifiable person if we believe the Content is used to describe a workplace situation.,none,glassdoor_privacy
"General discussions of workplace misconduct are allowed, including most discussions of illegal activities, discrimination, and sexual harassment.",none,glassdoor_privacy
"Researching & Applying to Jobs When you search for information on our services or the services of our affiliates, we may use your searches and other activities on and off our services (including activities conducted on our affiliates’ services or your interactions with ads) to personalize your experience and the jobs we show and recommend to you.",none,glassdoor_privacy
We may provide you with the ability to submit job applications via our services.,none,glassdoor_privacy
We work with our affiliates to provide this service.,none,glassdoor_privacy
"When you click the “apply” (or a similar) button to submit an application, your application is processed by our affiliates (subject to their respective privacy policies) and sent to the most appropriate contact information we and/or our affiliates have on file for that employer.",none,glassdoor_privacy
Submitting & Interacting with Content We offer our users a variety of ways to submit and interact with Content.,none,glassdoor_privacy
"You should only submit Content to the services that you are comfortable sharing with others, including the public.",none,glassdoor_privacy
"Depending on the services you use, we may offer you different options for controlling how your personal data and identity are represented to other users, employers, and the public.",none,glassdoor_privacy
Content submitted with semi-/anonymous identifiers such as your company name or job title is not associated with the publicly-visible portion of your Profile.,none,glassdoor_privacy
"When you submit conversational Content such as a post, comment, or question, you may be able to control how you represent yourself using different anonymity options.",none,glassdoor_privacy
"For example, when using some of our services, you can choose to submit Content with your company name, your job title, or your full name.",none,glassdoor_privacy
"When submitting other Content, such as reviews, you may be required to include certain personal data designated for public display, such as your employer, job title, and location.",none,glassdoor_privacy
"In some groups, we may allow you to interact with other users We may allow you to make your Profile visible to other members of the group so you can interact.",none,glassdoor_privacy
We may allow group leaders to limit access to a group and approve new members.,none,glassdoor_privacy
"When you request access to a group, your Profile and any answers to member-approval questions may be shared with the leader(s) for that group.",none,glassdoor_privacy
We endeavor to offer opportunities to use our services while preserving your anonymity.,none,glassdoor_privacy
"However, Glassdoor cannot guarantee your anonymity as, depending on your specific situation, the circumstances and information you disclose in your Content, and the semi-/anonymous identifiers you use may allow someone to identify you or narrow down your identity to a small group of people (e.g., employees in a particular department at your company).",none,glassdoor_privacy
You should understand this risk before submitting Content to our services.,none,glassdoor_privacy
We may offer you the ability to join live audio or video conversations.,none,glassdoor_privacy
"Your audio or video is processed if you choose to participate in the discussion, otherwise, your Profile is included in the listener’s section of the service.",none,glassdoor_privacy
Some of the live audio/video events hosted on or through our services may be recorded.,none,glassdoor_privacy
"We may display links and some linked information in-line on our services via “embeds.” In general, we do not control how third-party services collect data when you visit them or they serve you their information directly via these embeds.",data_sharing,glassdoor_privacy
"As a result, other services accessed through links and embedded information are not covered by this Policy but by the policies of the linked service orr embedding provider.",none,glassdoor_privacy
"We may use your personal data to personalize your experience interacting with Content, including what Content we recommend, show, or don’t show to you.",none,glassdoor_privacy
"Understanding and Improving our Product and Services We use personal data, including anonymized and deidentified data, to analyze, research, and understand, and improve our products and services, understand user behavior, and enhance user experiences.",none,glassdoor_privacy
"We analyze your personal data, alone or in aggregate with other users’ personal data, to understand how our services are performing, how our users utilize our services (including, for example, text you enter, pages you visit, and how you interact with different features).",none,glassdoor_privacy
"We also collect and share personal data with third party service providers acting on our behalf, including providers of analytics services that may record or log your activities on our services, including text you enter, pages you visit, and features you interact with to help us understand how you and others use our services.",data_sharing,glassdoor_privacy
"By using our services, you agree to this data processing and sharing.",none,glassdoor_privacy
We process your activity on our services and affiliated services to help us better understand how you use them.,none,glassdoor_privacy
This helps us improve and inform the services we offer.,none,glassdoor_privacy
"We may use your personal data or anonymized or deidentified data, in combination with other users’ data, to develop, train, build and use statistical models, including AI.",none,glassdoor_privacy
"Because it’s critical to how our services operate, if you do not want your actions to be collected, recorded, processed, analyzed, or shared in this way, you may need to cease using our services.",none,glassdoor_privacy
We may directly survey our users or utilize third parties to assist us with our research.,none,glassdoor_privacy
"How We Use Personal Data(i.e., the purpose) Advertising (on and off our services) Personal Data Categories Collected Communications Activity, Demographics (veteran status only), Job Interests & Activity, Profile Information, Service Activity, Security & Login Information Source of Personal Data Categories Users, Affiliates, Customers, Third-Party Data Providers Who We Share Personal Data Categories With1 Advertising Partners & Ad Exchanges Analytics & Optimization Providers, Affiliates, Customer Relationship Management & Sales Transaction / Optimization Providers, Information Technology Service & Support Providers Personal Data Categories “Sold”2 & “Shared”3 Where personal data is used for behavioral or targeted advertising, and is shared with Advertising Partners & Ad Exchanges and Affiliates Profile Information, Communications Activity, Job Interests & Activity, Profile Information, Service Activity, Security & Login Information Legal Basis For Processing Personal Data (as applicable)4 Where we and our affiliates use personal data collected via our services to personalize or target advertising on or off our services It is necessary for the purposes of our legitimate interests Where we utilize cookies to provide advertising in jurisdictions where consent to cookies is required Consent of the individual.",data_sharing,glassdoor_privacy
"How We Use Personal Data(i.e., the purpose) Artificial Intelligence (AI) Personal Data Categories Collected Communications Activity, Job Applications, Job Interests & Activity, Profile Information, Sales & Support History, Security & Login Information, Service Activity, Submitted Content, User Support & Feedback Source of Personal Data Categories Users, Affiliates, Customers, Third-Party Data Providers Who We Share Personal Data Categories With1 AffiliatesAnalytics & Optimization ProvidersCloud Storage & Computing Services and Associated Tools & Software ProvidersFraud Detection & Security ProvidersInformation Technology Service & Support Providers Personal Data Categories “Sold”2 & “Shared”3 When personal data is shared with Affiliates for the purposes of powering AI features on their services.Communications Activity, Job Applications, Job Interests & Activity, Profile Information, Sales & Support HistorySecurity & Login Information, Service Activity, Submitted Content, User Support & Feedback Legal Basis For Processing Personal Data (as applicable)4 When you utilize AI features on our services It is necessary for the performance of a contract with the individual When we share personal data with Affiliates for the purposes of powering AI features on their services and when they share such personal data with us for powering AI features.",data_sharing,glassdoor_privacy
"It is necessary for the purposes of our legitimate interests How We Use Personal Data(i.e., the purpose) Account & Profile Personal Data Categories Collected Profile Information, Security & Login Information Source of Personal Data Categories Users, Affiliates, Customers, Third-Party Data Providers Who We Share Personal Data Categories With1 Analytics & Optimization Providers, Cloud Storage & Computing Services and Associated Tools & Software Providers, Fraud Detection & Security Providers, Information Technology Service & Support Providers Personal Data Categories “Sold”2 & “Shared”3 Legal Basis For Processing Personal Data (as applicable)4 It is necessary for the performance of a contract with the individual How We Use Personal Data(i.e., the purpose) Communications with Glassdoor and affiliates Personal Data Categories Collected Communications Activity, Profile Information, Sales & Support History, Security & Login Information Source of Personal Data Categories Communications with existing users and customers Users, Affiliates, Customers, Communications with prospective users and customers Prospective Users / Customers, Affiliates, Third-party Data Providers Who We Share Personal Data Categories With1 AffiliatesAnalytics & Optimization Providers, Cloud Storage & Computing Services and Associated Tools & Software Providers, Customer Relationship Management & Sales Transaction / Optimization Providers, Email & Email Delivery Providers, Information Technology Service & Support Providers, Marketing and Prospecting Providers Personal Data Categories “Sold”2 & “Shared”3 When personal data is shared with Affiliates for the purposes of contacting prospective users and customersCommunications Activity, Profile Information, Sales & Support History Legal Basis For Processing Personal Data (as applicable)4 Service-related communications with existing users and customers, or prospective customers seeking our servicesIt is necessary for the performance of a contract with the individual Where we and/or our affiliates utilize cross-service data to personalize service and promotional communications; Communications with prospective customers not initially seeking our services in jurisdictions where opt-out communications are permitted It is necessary for the purposes of our legitimate interests Promotional communications with existing users and customers in jurisdictions where consent is required Consent of the individual.",data_sharing,glassdoor_privacy
"How We Use Personal Data(i.e., the purpose) Communications With, Or Initiated By, Third Parties Personal Data Categories Collected Communications Activity Source of Personal Data Categories Users, Customers Who We Share Personal Data Categories With1 Customer Relationship Management & Sales Transaction / Optimization ProvidersEmail & Email Delivery Providers, Marketing and Prospecting Providers Personal Data Categories “Sold”2 & “Shared”3 Legal Basis For Processing Personal Data (as applicable)4 It is necessary for the performance of a contract with the individual How We Use Personal Data(i.e., the purpose) Communicating with other Users Personal Data Categories Collected Direct Messages, Security & Login Information, Submitted Content Source of Personal Data Categories Users, Customers Who We Share Personal Data Categories With1 Cloud Storage & Computing Services and Associated Tools & Software Providers, Email & Email Delivery Providers Personal Data Categories “Sold”2 & “Shared”3 Legal Basis For Processing Personal Data (as applicable)4 It is necessary for the performance of a contract with the individual How We Use Personal Data(i.e., the purpose) Content Moderation and Fraud Detection Personal Data Categories Collected Profile Information, Service Activity, Security & Login Information, Submitted Content, User Support & Feedback Source of Personal Data Categories Users, Customers, Employers, Third-Party Data Providers Who We Share Personal Data Categories With1 Cloud Storage & Computing Services and Associated Tools & Software ProvidersContent Moderation & Support ProvidersCustomer Relationship Management & Sales Transaction / Optimization ProvidersInformation Technology Service & Support Providers Personal Data Categories “Sold”2 & “Shared”3 Legal Basis For Processing Personal Data (as applicable)4 When we moderate your Content when you first submit it, it is necessary for the performance of a contract with the individual When we moderate content after it has been submitted, including when flagged by another individual It is necessary for the purposes of our legitimate interests When we do so to comply with a law or regulation Compliance with a Legal Obligation How We Use Personal Data(i.e., the purpose) Customer Relationship Management Personal Data Categories Collected Profile Information, Sales & Support History, User Support & Feedback Source of Personal Data Categories Users, Affiliates, Customers, Third-Party Data Providers Who We Share Personal Data Categories With1 Customer Relationship Management & Sales Transaction / Optimization ProvidersEmail & Email Delivery ProvidersInformation Technology Service & Support ProvidersMarketing and Prospecting Providers Personal Data Categories “Sold”2 & “Shared”3 Legal Basis For Processing Personal Data (as applicable)4 It is necessary for the performance of a contract with the individual How We Use Personal Data(i.e., the purpose) Demographic Data Personal Data Categories Collected DemographicsSubmitted Content Source of Personal Data Categories Users Who We Share Personal Data Categories With1 Cloud Storage & Computing Platforms & Associated Tools and Software Providers Personal Data Categories “Sold”2 & “Shared”3 Legal Basis For Processing Personal Data (as applicable)4 Consent of the individual.",data_sharing,glassdoor_privacy
"How We Use Personal Data(i.e., the purpose) Economic and Labor Market Research Personal Data Categories Collected DemographicsProfile Information, Security & Login Information, Submitted Content Source of Personal Data Categories Users, Affiliates, Customers, Third-Party Data Providers Who We Share Personal Data Categories With1 Cloud Storage & Computing Platforms & Associated Tools and Software Providers Personal Data Categories “Sold”2 & “Shared”3 Legal Basis For Processing Personal Data (as applicable)4 It is necessary for the purposes of our legitimate interests How We Use Personal Data(i.e., the purpose) Individuals Featured in Content Personal Data Categories Collected Service ActivitySubmitted Content Source of Personal Data Categories Users, Customers, Third-Party Data Providers Who We Share Personal Data Categories With1 Cloud Storage & Computing Platforms & Associated Tools and Software Providers Personal Data Categories “Sold”2 & “Shared”3 Legal Basis For Processing Personal Data (as applicable)4 It is necessary for the purposes of our legitimate interests How We Use Personal Data(i.e., the purpose) Researching & Applying to Jobs Personal Data Categories Collected Communications Activity, Job Applications, Job Postings, Profile Information, Security & Login Information, Service Activity Source of Personal Data Categories Users, Affiliates, Customers, Third-Party Data Providers Who We Share Personal Data Categories With1 AffiliatesAnalytics & Optimization Providers, Cloud Storage & Computing Services and Associated Tools & Software Providers, Content Moderation & Support Providers, Information Technology Service & Support Providers Personal Data Categories “Sold”2 & “Shared”3 Legal Basis For Processing Personal Data (as applicable)4 It is necessary for the performance of a contract with the individualWhere we utilize your activities on our affiliates’ services to personalize your search results and recommendations It is necessary for the purposes of our legitimate interests How We Use Personal Data(i.e., the purpose) Submitting & Interacting With Content Personal Data Categories Collected Communications Activity, Security & Login Information, Service Activity, Submitted Content, User Support & Feedback Source of Personal Data Categories Users, Customers Who We Share Personal Data Categories With1 Analytics & Optimization ProvidersCloud Storage & Computing Platforms & Associated Tools and Software ProvidersInformation Technology Service & Support Providers Personal Data Categories “Sold”2 & “Shared”3 Legal Basis For Processing Personal Data (as applicable)4 It is necessary for the performance of a contract with the individual How We Use Personal Data(i.e., the purpose) User Relationship Management Personal Data Categories Collected Profile InformationSecurity & Login InformationService ActivitySubmitted ContentUser Support & Feedback Source of Personal Data Categories Users Who We Share Personal Data Categories With1 Cloud Storage & Computing Platforms & Associated Tools and Software ProvidersInformation Technology Service & Support Providers Personal Data Categories “Sold”2 & “Shared”3 Legal Basis For Processing Personal Data (as applicable)4 It is necessary for the performance of a contract with the individual How We Use Personal Data(i.e., the purpose) Understanding and Improving our Product and Services Personal Data Categories Collected Communications ActivityDemographicsDirect MessagesJob ApplicationsJob Interests & ActivityJob PostingsProfile InformationSales & Support HistorySecurity & Login InformationService ActivitySubmitted ContentUser Support & Feedback Source of Personal Data Categories Users, Affiliates, Customers, Third-Party Data Providers Who We Share Personal Data Categories With1 AffiliatesAnalytics & Optimization ProvidersCloud Storage & Computing Services and Associated Tools & Software ProvidersContent Moderation & Support ProvidersInformation Technology Service & Support Providers Personal Data Categories “Sold”2 & “Shared”3 When personal data is shared with our affiliates to understand and improve their products and servicesCommunications ActivityJob ApplicationsJob Interests & ActivityJob PostingsProfile InformationSales & Support HistorySecurity & Login InformationService ActivitySubmitted ContentUser Support & Feedback Legal Basis For Processing Personal Data (as applicable)4 It is necessary for the purposes of our legitimate interests Notes regarding the table above: We use affiliated and unaffiliated service providers.",data_sharing,glassdoor_privacy
"Where we use an affiliate as a service provider, they are grouped under the applicable service provider category.",none,glassdoor_privacy
"Where we share data with them in a non-service provider capacity, we list them under the affiliate category.",none,glassdoor_privacy
"At Glassdoor, our mission is to help people everywhere find a job and company they love.",none,glassdoor_privacy
One of the ways we do this is by sharing data with some of our affiliates who share our goals.,none,glassdoor_privacy
Our affiliates are companies that are owned by the same ultimate parent company that owns Glassdoor.,none,glassdoor_privacy
You can read more about our affiliates and our shared commitment to privacy at our Privacy Center.,none,glassdoor_privacy
"Under some laws, this type of data sharing may be considered a “sale”.",none,glassdoor_privacy
"“Sharing” data, as defined by applicable law, is also known as targeted or behavioral advertising.",none,glassdoor_privacy
"In some jurisdictions, we’re required to identify the legal basis for our processing activities.",none,glassdoor_privacy
"Performance of a Contract: Most of the personal data we use is to provide our services and is necessary for the performance of our agreements with you (including our Terms and this Policy), or in order to take steps at your request prior to entering such an agreement.",none,glassdoor_privacy
Legitimate Interest: Some of the personal data we process is necessary for the purposes of legitimate interests pursued by us or one of our affiliates.,none,glassdoor_privacy
This may include instances where we believe you have a reasonable expectation that we will perform a particular type of processing.,none,glassdoor_privacy
"We only rely on these grounds where a legitimate interests assessment has been performed, balancing the interests and rights involved with the necessity of the processing.",none,glassdoor_privacy
"Consent: In certain circumstances, we rely on your consent in order to process your personal data.",none,glassdoor_privacy
"Where we require your consent in order to collect and process certain personal data, we seek your consent at the time of data provision, and this processing will only be performed where consent is secured unless we have another lawful basis on which to rely.",none,glassdoor_privacy
"For example, depending on applicable laws in your country, your consent may be sought before we place certain types of cookies on your device.",tracking,glassdoor_privacy
"Compliance with a Legal Obligation: Sometimes it is necessary for us to process personal data in order to comply with a legal obligation, such as a law, regulation, legal process, or court order.",none,glassdoor_privacy
"Vital Interests: In certain, limited circumstances, we may rely on the vital interests of our users or the public in order to protect someone’s life.",none,glassdoor_privacy
"Other Instances When We May Disclose Your Data We may disclose data if we believe in good faith the disclosure is necessary in order to: Comply with relevant laws or to respond to subpoenas, warrants, or legal processes served on us (though we reserve the right at our sole discretion to take action on behalf of our users and their possible right to anonymity when we believe there is a legitimate basis to do so) Enforce our Terms of Use, this Policy, and any other agreements we may have; Prevent physical harm or financial loss, or in connection with an investigation of suspected or actual illegal activity; Act in a manner we otherwise deem necessary and is permitted by applicable laws to protect and defend the rights or property of us, the users of our services, or third parties; or Act as permitted under applicable laws to meet national security and similar requirements.",none,glassdoor_privacy
"We may also disclose personal data in a reorganization or sale of our company or assets, subject to the acquirer and its affiliates (as applicable) accepting the commitments made in this Policy and compliance with applicable law.",none,glassdoor_privacy
Cookie Policy and Ad Choices Cookies are small pieces of data that are stored on your devices when you visit a page.,tracking,glassdoor_privacy
