clause,label,source_policy
"Switzerland Travel Partner Exchange Switzerland Limited United Kingdom Travel Partner Exchange UK Limited United States Travelscape, LLC.",none,hotelsdotcom_TOU
"Notwithstanding the governing law and jurisdiction paragraph in Section 16 (General) of these Terms, where one of our companies (as set out in the table above) takes your payment (via third-party payment processors) and charges your payment method, the law governing that payment transaction will be the laws of the location of such company.",data_sharing,hotelsdotcom_TOU
Our Privacy Statement provides information on how we use your payment and account information when you elect for us to store a credit or debit card or other payment method for future use.,none,hotelsdotcom_TOU
"Payment verification You authorize the relevant company (as set out in the table above) or the Travel Provider to: verify your payment method by obtaining a pre-authorization, charging a nominal fee or through other verification means, and on verification, charge your payment method.",none,hotelsdotcom_TOU
Fees charged by banks Some banks and card issuers impose fees for international or cross-border transactions.,none,hotelsdotcom_TOU
"For example, if you make a booking using a card issued in a different country from the Travel Provider’s location or you choose to transact in a currency that is different from the local currency of our Service, your card issuer may charge you an international or cross-border transaction fee.",none,hotelsdotcom_TOU
"Also, some banks and card issuers impose fees for currency conversion.",none,hotelsdotcom_TOU
"For example, if you make a booking in a currency different to the currency of your credit card, your card issuer may convert the booking amount to the currency of your credit card and charge you a conversion fee.",none,hotelsdotcom_TOU
"If you have any questions about these fees or the exchange rate applied to your booking, please contact your bank or card issuer.",none,hotelsdotcom_TOU
Our Group of Companies is not associated or responsible for any fees relating to varying exchange rates and card issuer fees.,none,hotelsdotcom_TOU
"Currency conversion Any currency conversion rates displayed on our Service are based on public sources and current exchange rates, which may vary between the time a booking is made and the time of travel.",none,hotelsdotcom_TOU
"Such rates are provided for information purposes only and, while we seek to provide information that is correct, our Group of Companies does not guarantee the accuracy of such conversion rates because they are not within our control.",none,hotelsdotcom_TOU
"Alternative payment methods We may work with providers of alternative payment methods (such as consumer finance companies), to provide our travelers with alternative payment methods.",none,hotelsdotcom_TOU
Our Group of Companies does not endorse or recommend any alternative payment provider or their products or services.,none,hotelsdotcom_TOU
Our Group of Companies is not responsible for the content or the acts or omissions of any alternative payment provider.,none,hotelsdotcom_TOU
Your use of any such provider’s payment method is at your own risk and will be governed by such provider’s terms and policies.,none,hotelsdotcom_TOU
"Fraud If a booking or account shows, in our reasonable view, signs of fraud, abuse, association with a government-sanctioned person or entity, or other suspicious activity, we may request additional information from you.",none,hotelsdotcom_TOU
"If we reasonably conclude that a booking or account is associated with fraud, abuse, a government-sanctioned person or entity or suspicious activity, we may: cancel any bookings associated with your name, email address or account close any associated accounts, and take legal action, including to seek to hold you liable for any loss.",none,hotelsdotcom_TOU
Please contact us about the cancellation of a booking or closing of an account.,none,hotelsdotcom_TOU
"Section 5 Cancelling or changing a booking Cancellation or change by you Cancellations or changes (with respect to the travel date, destination, place where the trip starts, property or means of transport) to a booking can be made by contacting us.",none,hotelsdotcom_TOU
You do not have an automatic right to cancel or change a booking unless allowed by the relevant Travel Provider under their Rules and Restrictions (which are provided to you before you make a booking).,none,hotelsdotcom_TOU
Travel Providers may charge you fees for cancelling (in full or part) or changing a booking.,none,hotelsdotcom_TOU
Such fees will be set out in the Rules and Restrictions.,none,hotelsdotcom_TOU
You agree to pay any charges that you incur.,none,hotelsdotcom_TOU
"Please be aware that for changes, the price of your new arrangements will be based on the applicable price at the time you ask us to make the change.",none,hotelsdotcom_TOU
This price may not be the same as when you originally booked the Travel Services.,none,hotelsdotcom_TOU
Prices tend to increase the closer to the departure date that the change is made.,none,hotelsdotcom_TOU
"Please read the relevant Rules and Restrictions, so you know which terms apply to your booking.",none,hotelsdotcom_TOU
"For example: if you book a stay at a property and you do not cancel or change your booking before the relevant cancellation policy period, you may be subject to the cancellation or change charges as shown in the relevant Rules and Restrictions some properties do not permit cancellations of, or changes to, bookings after they are made if you make a Pay Later booking and you do not show up or cancel the booking, the property may impose a no-show or cancellation charge as shown in the relevant Rules and Restrictions and you will be charged the property's no-show or cancellation charge, and if you do not show up or fail to use some or all of the Travel Services booked, refunds may only be due to you in line with the relevant Rules and Restrictions.",refunds,hotelsdotcom_TOU
"If you want to cancel or change any part of a booking and such cancellation or change is allowed by the relevant Travel Provider, then, in addition to any charges imposed by the Travel Provider, we may also charge you an administration fee.",none,hotelsdotcom_TOU
"If such an administration fee applies, it will be notified to you before you agree to proceed with the change/cancellation.",none,hotelsdotcom_TOU
"Other cancellation or change We (and the relevant Travel Provider) may cancel your booking if full payment for the booking, or any applicable cancellation/change charge or fee relating to a booking is not received when due.",none,hotelsdotcom_TOU
"For a variety of reasons (such as a property is overbooked due to connectivity issues or a property is closed due to a hurricane, etc.), it is possible that a booking may be cancelled or changed by the Travel Provider or us.",none,hotelsdotcom_TOU
"If this happens, we will make reasonable efforts to notify you as soon as possible and offer alternative options/assistance where possible or a refund.",refunds,hotelsdotcom_TOU
Refund Any refunds will be transferred back to you to the payment method you used to make the original booking.,refunds,hotelsdotcom_TOU
Such refunds will be made by the party that took your original payment.,refunds,hotelsdotcom_TOU
We do not have visibility of a Travel Provider’s refund process.,refunds,hotelsdotcom_TOU
Our fees are not refundable unless this is stated otherwise during the booking process.,refunds,hotelsdotcom_TOU
Section 6 Travel Service specific terms This Section provides details of the terms relevant to the specific Travel Services provided by the Travel Provider.,none,hotelsdotcom_TOU
"These details are not exhaustive and do not replace the relevant Rules and Restrictions, which are provided to you before you make a booking.",none,hotelsdotcom_TOU
Each Travel Service is subject to the relevant Rules and Restrictions of the Travel Provider.,none,hotelsdotcom_TOU
Please also read this Section which will also apply to your booking as applicable.,none,hotelsdotcom_TOU
"If there is any inconsistency between this Section and the relevant Rules and Restrictions, the relevant Rules and Restrictions prevail.",none,hotelsdotcom_TOU
Stays Our Service may provide you with the option to Pay Now or Pay Later.,none,hotelsdotcom_TOU
Room rates (including any applicable taxes and fees) are displayed to you through our Service under the Pay Now and Pay Later payment options.,none,hotelsdotcom_TOU
Please note that taxes and fees may vary depending on which payment option you choose.,none,hotelsdotcom_TOU
Tax rates and foreign exchange rates may change in the time between booking and your stay.,none,hotelsdotcom_TOU
"Pay Now If you select the Pay Now payment option, the relevant company (as set out in Section 4 (Payment)) typically will charge the booking amount to your payment method on booking.",none,hotelsdotcom_TOU
Our Group of Companies facilitate bookings made available through our Service.,none,hotelsdotcom_TOU
You acknowledge that our Group of Companies facilitate such bookings for a consideration (the “facilitation fee”).,none,hotelsdotcom_TOU
The room rate displayed through our Service is a combination of the amount charged by the Travel Provider (for their services for the rental of the room) and the facilitation fee (charged and retained by our Group of Companies).,none,hotelsdotcom_TOU
"Our Group of Companies may also charge and retain separate service fees as additional compensation in servicing your booking, which may vary based on the amount and type of booking.",none,hotelsdotcom_TOU
"You agree that your payment method will be charged by our Group of Companies for the total booking amount, which includes the room rate displayed through our Service, plus tax recovery charges and service fees or, where applicable, taxes on the room rate and/or services provided by our Group of Companies.",none,hotelsdotcom_TOU
"On making your booking request you authorize our Group of Companies to facilitate the booking on your behalf, including making payment arrangements with Travel Providers.",none,hotelsdotcom_TOU
"Pay Later If you select the Pay Later payment option, the Travel Provider typically will charge your payment method in the local currency at the time of your stay or as otherwise notified to you during the booking process.",none,hotelsdotcom_TOU
Deposit Some Travel Providers require a payment card or cash deposit at check-in to cover extra expenses incurred during your stay.,none,hotelsdotcom_TOU
Such deposit is not related to any payment received by the relevant company (as set out in Section 4 (Payment)) for your booking.,none,hotelsdotcom_TOU
"First night no-show If you do not show for the first night of your stay booking, but plan to check in for the subsequent nights, please confirm this with us before the original check-in date.",none,hotelsdotcom_TOU
"If you do not confirm this, then your whole booking may be cancelled.",none,hotelsdotcom_TOU
Refunds for no-shows will only be due to you in line with the relevant Rules and Restrictions of the property.,refunds,hotelsdotcom_TOU
Group bookings You may not book more than 8 rooms through our Service for the same property for the same stay dates.,none,hotelsdotcom_TOU
"If you book more than 8 rooms in separate bookings, we may cancel your bookings.",none,hotelsdotcom_TOU
"We may also charge you a cancellation fee and if you paid a non-refundable deposit, such deposit may be forfeited.",refunds,hotelsdotcom_TOU
If you want to book more than 8 rooms then please book through the “Groups and Meetings” section via our Service.,none,hotelsdotcom_TOU
You may be asked to sign a written contract or pay a non-refundable deposit.,refunds,hotelsdotcom_TOU
"Ratings Ratings shown through our Service indicate what you might expect from properties displaying that rating level, including (where applicable) through local and national star rating organizations.",none,hotelsdotcom_TOU
These may differ from standards in your own country.,none,hotelsdotcom_TOU
Site displayed ratings do not represent or promise any particular feature or amenity.,none,hotelsdotcom_TOU
Additional information is available in the “Overview” or “Amenities” section of the property details page.,none,hotelsdotcom_TOU
"These guidelines are subject to change, and our Group of Companies cannot guarantee the accuracy of any specific rating displayed from time to time through our Service.",none,hotelsdotcom_TOU
"Meals If meals are part of your stay booking, the number of meals included depends on the number of nights of your stay.",none,hotelsdotcom_TOU
"Full board normally includes breakfast, lunch and dinner.",none,hotelsdotcom_TOU
Half board normally includes breakfast and either lunch or dinner.,none,hotelsdotcom_TOU
No refunds will be available if one or more meals are not consumed.,refunds,hotelsdotcom_TOU
"Vrbo Vacation Rentals When you book a vacation rental property distributed through our Service from Vrbo or one of the Vrbo brands (Stayz, Bookabach, FeWo Direkt and Abritel), referred to as a “Vrbo Vacation Rental”, these Terms apply to your use of our Service, but the Vrbo terms and conditions we present to you during the booking process apply to your payment and booking of the Vrbo Vacation Rental.",none,hotelsdotcom_TOU
"Cars Payment For certain bookings, payment for your car rental booking may be charged by the Travel Provider, not our Group of Companies.",none,hotelsdotcom_TOU
"When you collect your rental car, you/the driver must present your/their valid credit card.",none,hotelsdotcom_TOU
You must check with the Travel Provider which credit cards they accept.,none,hotelsdotcom_TOU
The Travel Provider may submit an authorization request to your credit card issuer during the rental period by way of a deposit.,none,hotelsdotcom_TOU
You/the driver should ensure you have a sufficient credit limit for this purpose.,none,hotelsdotcom_TOU
Some larger car types may require two credit cards.,none,hotelsdotcom_TOU
"If you do not follow the above rules, the Travel Provider may not make the vehicle available to you and you may, subject to the Rules and Restrictions, be required to pay an amount up to the full price of car rental Travel Services.",none,hotelsdotcom_TOU
Supplements Extra charges may be payable by you locally to the Travel Provider.,none,hotelsdotcom_TOU
"For example, these charges may cover refuelling, snow tyres, additional driver charges, young driver surcharges, child seats and delivery and collection fees, etc.",none,hotelsdotcom_TOU
We and the Travel Provider are not responsible for paying such extra charges.,none,hotelsdotcom_TOU
Requests for optional extras (such as child seats) cannot be guaranteed as they are subject to availability.,none,hotelsdotcom_TOU
"An insurance excess amount may be applicable in the event of theft of, or damage to, the rental car and payable by you to the Travel Provider.",none,hotelsdotcom_TOU
This will vary depending on the Travel Provider and rental country.,none,hotelsdotcom_TOU
Purchase of optional extra insurance coverage by you locally can remove/reduce the applicable excess.,none,hotelsdotcom_TOU
We and the Travel Provider are not responsible for any excess payable or the provision of extra insurance coverage.,none,hotelsdotcom_TOU
Fuel is not usually included in the rental price.,none,hotelsdotcom_TOU
"In some countries, some Travel Providers may charge you for refuelling when the vehicle is returned.",none,hotelsdotcom_TOU
"Unless agreed otherwise, you must return the rental car to the same branch of the Travel Provider from which it was collected.",none,hotelsdotcom_TOU
"Collection and use of rental cars Drivers must usually be aged between 21 and 75, although this can vary depending on the relevant Travel Provider and rental country.",none,hotelsdotcom_TOU
You are responsible for checking this with the Travel Provider.,none,hotelsdotcom_TOU
Extra charges may apply if a driver is aged below 25 or over 70.,none,hotelsdotcom_TOU
"When you collect your rental car, you/the driver must present your/their full valid driving license for the category of vehicle rented.",none,hotelsdotcom_TOU
International rentals may have different driving license requirements.,none,hotelsdotcom_TOU
Please check what exact documentation is required by the Travel Provider.,none,hotelsdotcom_TOU
"For example, if the drivers' license is not in the Roman alphabet, an international driving license is required and, if picking up the vehicle in an EU country, an international driving license is required for those whose driving license is not issued in the EU.",none,hotelsdotcom_TOU
"Extra documentation, such as a passport or up to two forms of proof of name and address, may also be required.",none,hotelsdotcom_TOU
"Typically, you will not be permitted to take your rental car outside of the rental country, or on ferries, and additional restrictions may apply.",none,hotelsdotcom_TOU
Cancellation of bookings and unused rental days No refunds will be offered on bookings cancelled within 6 hours of collection time or for any unused rental days.,refunds,hotelsdotcom_TOU
"Section 7 International travel International travel Although most travel occurs without incident, travel to certain destinations may involve more risk than others.",none,hotelsdotcom_TOU
"You must review any travel warnings/advice, etc.",none,hotelsdotcom_TOU
issued by the relevant governments before you book international travel.,none,hotelsdotcom_TOU
You should also monitor such travel warnings/advice during travel and before your return journey to help avoid and minimise any potential disruptions.,none,hotelsdotcom_TOU
Health You should check the recommended inoculations/vaccinations which may change at any time.,none,hotelsdotcom_TOU
You should consult your doctor before you depart.,none,hotelsdotcom_TOU
"You are responsible for ensuring that you: meet all health entry requirements receive the relevant/required inoculations/vaccinations take all recommended medication, and follow all medical advice in relation to your travel.",none,hotelsdotcom_TOU
Passport and visa You must consult the relevant Embassy or Consulate for passport and visa information.,none,hotelsdotcom_TOU
Requirements may change so check for up-to-date information before booking and departure and allow sufficient time for all relevant applications.,none,hotelsdotcom_TOU
"Our Group of Companies is not liable if you are refused entry onto a flight or cruise ship (if applicable) or into any country, due to your conduct, including your failure to carry the correct and adequate travel documents required by any Travel Provider, authority or country (including countries you are transiting through).",none,hotelsdotcom_TOU
"This includes all stops made by an aircraft or a cruise ship (if applicable), even if you do not leave the aircraft or airport or cruise ship.",none,hotelsdotcom_TOU
Some governments require airlines to provide personal information about all travelers on their aircraft.,none,hotelsdotcom_TOU
"If applicable, the data will be collected either at the airport when you check in or in some circumstances when you make your booking.",none,hotelsdotcom_TOU
Please contact the relevant airline you are travelling with if you have any questions about this.,none,hotelsdotcom_TOU
Our Group of Companies does not represent or warrant that travel to international destinations is advisable or without risk and is not liable for damages or losses that may result from travel to such destinations.,none,hotelsdotcom_TOU
Section 8 Liability Our liability We own and operate our Service and the Travel Providers provide the Travel Services to you.,none,hotelsdotcom_TOU
"To the maximum extent permitted by law, our Group of Companies accepts no liability for: any such Travel Services that the Travel Providers make available to you the acts, errors, omissions, representations, warranties or negligence of any such Travel Providers, or any personal injuries, death, property damage or other damages or expenses resulting from the above.",none,hotelsdotcom_TOU
The Travel Providers provide us with information describing the Travel Services.,none,hotelsdotcom_TOU
"This information includes Travel Service details, photos, rates and the relevant Rules and Restrictions, etc.",none,hotelsdotcom_TOU
We display this information through our Service.,none,hotelsdotcom_TOU
"The Travel Providers are responsible for ensuring that such information is accurate, complete and up to date.",none,hotelsdotcom_TOU
"Our Group of Companies will not be liable for any inaccuracies in such information, unless and only if our Group of Companies directly caused such inaccuracies (and this also includes property ratings which are intended as guidance only and may not be an official rating).",none,hotelsdotcom_TOU
Our Group of Companies makes no guarantees about the availability of specific Travel Services.,none,hotelsdotcom_TOU
Photos and illustrations on our Service are provided as a guide to show you the level and type of accommodation only.,none,hotelsdotcom_TOU
"For more information about the content displayed on our Service, please visit the Content Guidelines.",none,hotelsdotcom_TOU
"Our Service, including all information, content, services, functions made available on or accessed through our Service, is provided “as is”.",none,hotelsdotcom_TOU
"To the maximum extent permitted by law and except as expressly set out in these Terms, all information, software, content, services, functions, Travel Services displayed or made available through our Service, or any products or services or hypertext links to third parties, or the transmission of sensitive information through our Service or any linked site, are provided without any express warranty or condition of any kind.",none,hotelsdotcom_TOU
"The display of Travel Services through our Service is not an endorsement or recommendation of such Travel Services by our Group of Companies Our Group of Companies disclaims, to the maximum extent permitted by law, all warranties and conditions that: our Service, its servers or any email sent from our Group of Companies are free of viruses or other harmful components, and/or any materials or content contained in our Service, its servers or any email sent from our Group of Companies will be uninterrupted or error free or that defects will be corrected.",none,hotelsdotcom_TOU
"To the maximum extent permitted by law and subject to the limitations in these Terms, our Group of Companies will not be liable for any direct, indirect, punitive, special, incidental or consequential losses or damages arising from: the Travel Services, the use of our Service, any delay or inability to use our Service, or your use of links from our Service, whether based in negligence, contract, tort, strict liability, consumer protection statutes, or otherwise, and even if our Group of Companies has been advised of the possibility of such damages.",none,hotelsdotcom_TOU
"If our Group of Companies is found liable for any loss or damage under these Terms, then, subject to the exceptions and limitations in these Terms and to the maximum extent permitted by law, our Group of Companies shall only be liable to you for direct damages that were: reasonably foreseeable by both you and our Group of Companies, actually suffered or incurred by you, and directly attributable to the actions of our Group of Companies, and in the event of any liability of our Group of Companies, such liability will in no event exceed, in total, the greater of (a) the cost paid by you for the Travel Services in question or (b) one-hundred dollars (US$100.00) or the equivalent in local currency.",none,hotelsdotcom_TOU
This limitation of liability reflects the allocation of risk between you and us.,none,hotelsdotcom_TOU
The limitations specified in these Terms will survive and apply even if any limited remedy specified in these Terms is found to have failed its essential purpose.,none,hotelsdotcom_TOU
The limitations of liability provided in these Terms inure to the benefit of our Group of Companies.,none,hotelsdotcom_TOU
"Every instance of force majeure, including the interruption of means of communication or a strike (by airlines, properties or air traffic controllers, as applicable), will lead to the suspension of the obligations in these Terms that are affected by the force majeure event.",none,hotelsdotcom_TOU
In such a case the party affected by the force majeure event will not be liable as a result of the inability to meet such obligations.,none,hotelsdotcom_TOU
