clause,label,source_policy
"Business Partners: Etsy works closely with a number of business partners, such as our delivery and payment partners, that assist us with providing the Services in accordance with our Terms of Use.",none,etsy_privacy
"When one of these companies assists us in facilitating your transaction, we or they may need to share information related to the transaction in order to complete your order, monitor activity on the Sites and Apps, such as transaction activity, or to resolve post purchase support or transaction related issues, such as refunds or disputes.",data_sharing,etsy_privacy
Etsy also partners with other businesses to make Sellers’ products available off Etsy.,none,etsy_privacy
"Etsy and our partners will tell you how we and they collect, use, and share your information.",none,etsy_privacy
"Etsy also offers services or products from affiliated businesses, such as services that assist our Sellers with accounting or other small business management services.",none,etsy_privacy
These affiliated businesses may sell items or services to you through the Services or offer promotions (including email promotions).,none,etsy_privacy
"In each case, these partners will process your information in accordance with their own privacy policies.",none,etsy_privacy
We encourage you to read the privacy policies and ask questions of third parties before you disclose your information to them.,none,etsy_privacy
"Professional Advisors, Industry Partners, Authorities, Regulators, and other Entities: We share your information described in Section 2 with our advisors, consultants, regulators and tax authorities, law enforcement, government agencies, civil litigants, industry partners (for example, trade groups), and other entities as reasonably necessary to: comply with applicable law or regulations, court orders, subpoenas, legal process, or government requests; detect, investigate, prevent, or address actual or suspected fraud, violations of Etsy’s Terms of Use, and other illegal activity or security and technical issues; and/or protect the rights, property and safety of our Members, Etsy and the Etsy Group Companies, or others, including to prevent death or imminent bodily harm.",none,etsy_privacy
Advertising and Marketing Services: Etsy works with third-party advertising and marketing partners for interest-based advertising purposes as described here.,data_sharing,etsy_privacy
"Business Reorganization: In some cases, Etsy may choose to reorganize its business.",none,etsy_privacy
"In these types of transactions (such as a sale, merger, liquidation, receivership, or transfer of all or substantially all of Etsy’s assets), Member information is typically one of the business assets that is transferred.",none,etsy_privacy
"If Etsy intends to transfer information about you, Etsy will notify you by email or by putting a notice on the Site and the Apps.",none,etsy_privacy
"Community Services: We engage third parties to assist in providing Community Services, which includes the Etsy Forums and Teams, and need to share certain information about you for these purposes.",none,etsy_privacy
"This may include, for example, Buyer Public Profile Information and Seller Public Profile Information, the date that you registered on Etsy, as well as your language and regional settings on the Site.",none,etsy_privacy
"For more information, see our Community Policy.",none,etsy_privacy
"Service Providers: Etsy also engages third-party companies and individuals (such as research companies, analytics services, and security providers) to help us operate, provide, and advertise the Services.",data_sharing,etsy_privacy
"These third parties have limited access to your information, may use your information only to perform these tasks on our behalf, and are prohibited from disclosing or using your information for other purposes.",none,etsy_privacy
"In addition, Etsy also engages third-party service providers who facilitate the sharing of data between similar companies (e.g., retail companies) for purposes such as fraud prevention and security.",data_sharing,etsy_privacy
The types of third-party service providers that we work with include: 4.,data_sharing,etsy_privacy
How We Transfer Your Information Etsy operates a global e-commerce platform.,none,etsy_privacy
"By using the Services, you acknowledge that Etsy will use your information in the United States, Ireland, and any other country where the Etsy Group Companies operate.",none,etsy_privacy
"Please be aware that the privacy laws and standards in certain countries, including the rights of authorities to access your information, may differ from those that apply in the country in which you reside.",none,etsy_privacy
"To the extent that Etsy is deemed to transfer information outside of the EEA, we rely separately, alternatively, and independently on the following legal bases to transfer your information: Adequacy Decisions Where available, we rely on decisions of the European Commission, known as “adequacy decisions,” recognizing that certain countries offer a level of protection of data that is essentially equivalent to the EEA.",none,etsy_privacy
A list of adequacy decisions is available here via the European Commission website.,none,etsy_privacy
"Standard Contractual Clauses Otherwise, we also rely on the European Commission’s Standard Contractual Clauses for the international and onward transfer of your data outside of the EEA to third countries, including, for example, to the United States and India.",none,etsy_privacy
"This includes transfers from Etsy Ireland UC to Etsy, Inc.",none,etsy_privacy
and other Etsy Group Companies in addition to our service providers.,none,etsy_privacy
You can request a copy of our Standard Contractual Clauses by emailing dpo@etsy.com.,none,etsy_privacy
Necessary for the Performance of the Contract Between Etsy and Its Users You can choose whether or not to use the Etsy Services.,none,etsy_privacy
"As we operate in countries worldwide and use technical infrastructure in the US to deliver the Services to you, in accordance with the contract between us (including our Terms of Use), we transfer your information to the US and to other jurisdictions as necessary to provide the Services.",none,etsy_privacy
"Simply put, we can’t provide you with the Services and perform our contract with you without moving your information outside of your home country, including the UK or EEA.",none,etsy_privacy
How We Protect Your Information The security of your information is important to us.,none,etsy_privacy
"We protect your information through technical and administrative measures designed to mitigate the risk of unlawful or unauthorized access, destruction, loss, alteration, disclosure, or use of your data.",none,etsy_privacy
"To protect your account, we encourage you to choose your password carefully and enable two factor authentication (2FA) for signing in.",none,etsy_privacy
You can learn more about enhancing your account security in your account settings.,none,etsy_privacy
"We use Google reCAPTCHA Enterprise and Mastercard’s Ekata (Mastercard’s identity verification product) in connection with our Services to help prevent spam, fraud, and abuse.",none,etsy_privacy
"reCAPTCHA Enterprise collects hardware and software information, such as device and application data, and sends it to Google for purposes of providing, maintaining, and improving reCAPTCHA Enterprise and for general security purposes.",none,etsy_privacy
Your use of reCAPTCHA Enterprise is subject to Google’s Privacy Policy and Terms of Use.,none,etsy_privacy
Mastercard’s use of your information to provide us fraud prevention solutions is subject to the Ekata Privacy Policy.,none,etsy_privacy
"How Long We Store Your Information Etsy will retain your information only for as long as is necessary for the purposes set out in this Policy, for as long as your account is active, or as needed to comply with our legal obligations, internal policies, or under applicable law.",none,etsy_privacy
We decide how long we need information on a case-by-case basis and depending on the retention laws applicable.,none,etsy_privacy
The following factors typically affect the retention period.,none,etsy_privacy
Necessity to provide our Services We keep your information as long as necessary to provide the Services to you.,none,etsy_privacy
"This includes things like maintaining and improving the performance of our Sites and Apps, keeping our Services secure, and maintaining appropriate business and financial records.",none,etsy_privacy
Most of our retention periods are determined on the basis of this general rule.,none,etsy_privacy
"Consent-based processing of data If we process your data on the basis of consent (including consent to the extended storage), we store the data for as long as necessary to process it according to your consent or until you withdraw your consent.",none,etsy_privacy
"Statutory, contractual, or other similar obligations Etsy will retain and use your information to the extent necessary to comply with our legal obligations, for example, if we are required to retain your information to comply with applicable tax/revenue laws, Know Your Customer (“KYC”), and similar obligations.",none,etsy_privacy
Here's what we consider when deciding how long to keep your information: 7.,none,etsy_privacy
"Your Rights and Choices Certain privacy laws around the world, including the European General Data Protection Regulation (GDPR), provide users with rights and choices related to their information.",none,etsy_privacy
"Consistent with those laws, Etsy gives you the choice of accessing, editing, or removing certain information, as well as choices about how we contact you.",none,etsy_privacy
"In addition, subject to applicable law, you may have certain rights with respect to your information, such as the following: Right to Access: You can access certain information associated with your account by visiting your account privacy settings.",none,etsy_privacy
"You can request a copy of your information in an easily accessible format, as well as an explanation of how that information is used.",none,etsy_privacy
See thisHelp Center article for more information.,none,etsy_privacy
"Right to Portability: You have the right to receive certain of your information which you provided in a structured, commonly used and machine-readable format and to transmit such information to another controller.",none,etsy_privacy
Right to Correction: You have the right to request that we rectify any inaccurate information about you.,none,etsy_privacy
You can correct and change certain information through your account settings.,none,etsy_privacy
"Right to Restrict Processing: In certain cases, you may also have the right to restrict or limit the ways in which we use your information.",none,etsy_privacy
"Right to Deletion: In certain circumstances, you have the right to request the deletion of your information, except information we are required to retain by law, regulation, or to protect the safety, security, rights, and integrity of Etsy.",none,etsy_privacy
"Please note that closing your account may not free up your email address, username, or shop name (if any) for reuse on a new account.",none,etsy_privacy
See this Help Center article for more information.,none,etsy_privacy
"Right to Object: If we process your information based on our legitimate interests as explained above, or in the public interest, you can object to this processing in certain circumstances.",none,etsy_privacy
"In such cases, we will stop processing your information unless we have compelling legitimate grounds to continue processing or where it is needed for legal reasons.",none,etsy_privacy
"Right to Withdraw Consent: Where we rely on consent, you can choose to withdraw your consent to our processing of your information using, for example, an email unsubscribe link or your account privacy preferences.",none,etsy_privacy
"If you have consented to share your precise device location details with us, you can revoke that consent through the settings on your mobile device.",none,etsy_privacy
This is without prejudice to your general right to permanently close your account and delete your information.,none,etsy_privacy
Please be aware that withdrawing consent will not affect the lawfulness of processing that happened before you withdraw your consent.,none,etsy_privacy
Automated Decision-Making: You have the right not to be subject to a decision when it is based solely on automated processing (i.e.,ai_decisions,etsy_privacy
"an operation that is performed without any human intervention), if it produces a legal effect or significantly impacts you, except under certain conditions, for example, where the decision is necessary for our contractual relationship with you, you have provided your consent, or when Etsy is authorized under relevant law to conduct such processing.",none,etsy_privacy
"You have the right to request additional safeguards in these circumstances, such as the right to obtain a human review of the decision.",none,etsy_privacy
"Right to File a Complaint: If you are a resident in the EEA, Switzerland or the UK, you have the right to lodge a complaint about our data protection practices with the supervisory authority of your country or state.",none,etsy_privacy
"In the UK, the relevant data protection authority is the Information Commissioner's Office, Wycliffe House, Water Lane, Wilmslow, Cheshire, SK9 5AF, +44 (0303) 123 1113, casework@ico.org.uk.",none,etsy_privacy
"In Ireland, the relevant data protection authority is the Data Protection Commission, 21 Fitzwilliam Square South, Dublin 2, D02 RD28, +353 017650100 / + 353 1800437737, email: info@dataprotection.ie or by using this Please see the United States Regional Privacy Policy for information about your privacy rights under certain US state laws.",none,etsy_privacy
How to Exercise Your Rights and Choices.,none,etsy_privacy
"If you would like to manage, change, limit, correct, or delete your information, you can do so via your Etsy account settings or profile.",none,etsy_privacy
"Alternatively, you can exercise any of the rights above, subject to applicable law, through the contact options set out in Section 11.",none,etsy_privacy
"Once you contact us to exercise any of your rights, we will confirm receipt of your request.",none,etsy_privacy
"Limiting use of, or deleting, your information may impact features and services that rely on that information.",none,etsy_privacy
"We may send you marketing communications via email, text messages (SMS), mobile push notifications, and other digital or social media tools, with your consent where required.",none,etsy_privacy
You can opt out of receiving marketing text messages by texting STOP.,none,etsy_privacy
"For marketing emails, you can opt out by using unsubscribe links or visiting your account settings.",none,etsy_privacy
"Even if you opt out of marketing messages, you may still receive service-related communications from us.",none,etsy_privacy
Certain communications from Etsy are service-related or legally required and you will continue to receive them even if you opt-out.,none,etsy_privacy
"Your Responsibilities If you are a Seller on our Services or if you use Etsy’s API, you may receive certain information and will have legal obligations with respect to certain information.",none,etsy_privacy
Your privacy responsibilities are laid out in the Etsy Seller Policy and the Etsy API Terms of Use.,none,etsy_privacy
Privacy Policy Changes We may amend or update this policy from time to time.,none,etsy_privacy
"If we believe that the changes are material, we’ll let you know by posting the changes through the Services and sending you an email or message about the changes.",none,etsy_privacy
We encourage you to check back regularly and review any updates.,none,etsy_privacy
"Additional Disclosures for United States Residents In certain US states, you may be entitled to additional rights or disclosures.",none,etsy_privacy
"Please see our United States Regional Privacy Policy, where you can learn more about how we use your information and any additional privacy rights you may have.",none,etsy_privacy
"Our Relationship With You Depending on where you live and what Services you use, different Etsy companies are responsible for your information.",none,etsy_privacy
"Details of the relevant Etsy company providing the Services are as follows: For the Services, including the Etsy Site and Apps (except Payments and Gift Cards): North or South America - Etsy, Inc.",none,etsy_privacy
"Outside of North and South America (including the EEA and UK) - Etsy Ireland UC For Payments Services and Gift Cards, depending on where you reside: North or South America - Etsy, Inc.",none,etsy_privacy
"and Etsy Gifting, LLC (for Gift Card purchases) Outside of North and South America (including the EEA and UK): Etsy Payments Ireland Limited - For disbursements to EEA Sellers Etsy Ireland UC - For disbursements to Sellers outside of North and South America and the EEA and Gift Card purchases.",none,etsy_privacy
"Contact Us If you have any questions: Contact Etsy’s Support team via our Help Center Chat Support (available on our Site) Send an email to Etsy's Data Protection Officer at dpo@etsy.com Write to us at one of the following addresses: In North America or South America: Etsy Support Team – Privacy Policy 117 Adams Street, Brooklyn, NY 11201, USA Outside of North America and South America: Etsy Support Team – Privacy Policy One Le Pole Square, Ship Street Great, Dublin 8, Ireland.",none,etsy_privacy
