clause,label,source_policy
"Microsoft is not responsible for the privacy or security practices of our customers, which may differ from those set forth in this privacy statement.",none,microsoft_privacy
"When you use a Microsoft product provided by your organization, Microsoft’s processing of your personal data in connection with that product is governed by a contract between Microsoft and your organization.",none,microsoft_privacy
"Microsoft processes your personal data to provide the product to your organization and you, and in some cases for Microsoft’s business operations related to providing the product as described in the Enterprise and developer products section.",none,microsoft_privacy
"As mentioned above, if you have questions about Microsoft’s processing of your personal data in connection with providing products to your organization, please contact your organization.",none,microsoft_privacy
"If you have questions about Microsoft’s business operations in connection with providing products to your organization as provided in the Product Terms, please contact Microsoft as described in the How to contact us section.",none,microsoft_privacy
"For more information on our business operations, please see the Enterprise and developer products section.",none,microsoft_privacy
"For Microsoft products provided by your K-12 school, including Microsoft 365 Education, Microsoft will: not collect or use student personal data beyond that needed for authorized educational or school purposes; not sell or rent student personal data; not use or share student personal data for advertising or similar commercial purposes, such as behavioral targeting of advertisements to students; not build a personal profile of a student, other than for supporting authorized educational or school purposes or as authorized by the parent, guardian, or student of appropriate age; and require that our vendors with whom student personal data is shared to deliver the educational service, if any, are obligated to implement these same commitments for student personal data.",none,microsoft_privacy
"Back to top Microsoft account With a Microsoft account, you can sign in to Microsoft products, as well as those of select Microsoft partners.",none,microsoft_privacy
"Personal data associated with your Microsoft account includes credentials, name and contact data, payment data, device and usage data, your contacts, information about your activities, and your interests and favorites.",none,microsoft_privacy
"Signing in to your Microsoft account enables personalization and consistent experiences across products and devices, permits you to use cloud data storage, allows you to make payments using payment instruments stored in your Microsoft account, and enables other features.",none,microsoft_privacy
"There are three types of Microsoft account: When you create your own Microsoft account tied to your personal email address, we refer to that account as a personal Microsoft account.",none,microsoft_privacy
"When you or your organization (such as an employer or your school) create your Microsoft account tied to your email address provided by that organization, we refer to that account as a work or school account.",none,microsoft_privacy
"When you or your service provider (such as a cable or internet service provider) create your Microsoft account tied to your email address with your service provider’s domain, we refer to that account as a third-party account.",data_sharing,microsoft_privacy
"If you sign into a service offered by a third party with your Microsoft account, you will share with that third party the account data required by that service.",data_sharing,microsoft_privacy
"Learn more Back to top Collection of data from children For users under the age of 13 or as specified by law in their jurisdiction, certain Microsoft products and services will either block users under that age or will ask them to obtain consent or authorization from a parent or guardian before they can use it, including when creating an account to access Microsoft services.",none,microsoft_privacy
We will not knowingly ask children under that age to provide more data than is required to provide for the product.,none,microsoft_privacy
"Once parental consent or authorization is granted, the child's account is treated much like any other account.",none,microsoft_privacy
Learn more about personal and school accounts in the Microsoft account section of the Privacy Statement and Microsoft Family Safety in the product-specific section.,none,microsoft_privacy
"The child can access communication services, like Outlook and Teams, and can freely communicate and share data with other users of all ages.",none,microsoft_privacy
Parents or guardians can change or revoke the consent choices previously made.,none,microsoft_privacy
Learn more about parental consent and Microsoft child accounts.,none,microsoft_privacy
"As the organizer of a Microsoft family group, the parent or guardian can manage their child’s information and settings on their Family Safety page and view and delete a child’s data on their privacy dashboard.",none,microsoft_privacy
Accounts that require parental consent to be created are automatically included as part of the family group of the individual who provided the consent for account creation.,none,microsoft_privacy
"For child accounts that do not require parental consent to be created, (e.g., for children who are over the age at which parental consent is legally required), the parent or guardian may still use a family group, but must add the child account to their family group after the account is created.",none,microsoft_privacy
Select Learn more below for more information about how to access and delete child data and information about children and Xbox profiles.,none,microsoft_privacy
"Learn more Back to top Other important privacy information Below you will find additional privacy information, such as how we secure your data, where we process your data, and how long we retain your data.",none,microsoft_privacy
You can find more information on Microsoft and our commitment to protecting your privacy at Microsoft Privacy.,none,microsoft_privacy
"Learn more Back to top Artificial Intelligence and Copilot capabilities Microsoft leverages the power of artificial intelligence (AI) in many of our products and services, including by incorporating generative AI “Copilot” capabilities.",none,microsoft_privacy
"Microsoft’s deployment and use of AI is subject to Microsoft’s AI Principles and Microsoft’s Responsible AI Standard, and Microsoft’s collection and use of personal data in developing and deploying AI features is consistent with the commitments outlined in this privacy statement.",none,microsoft_privacy
Product-specific details provide additional relevant information.,none,microsoft_privacy
"You can find out more about the tools, practices, and policies Microsoft has created to uphold our responsible AI principles here.",none,microsoft_privacy
"“Copilot” is a family of services, products, and solutions that leverage generative AI technologies to generate outputs.",none,microsoft_privacy
Microsoft’s collection and use of data may differ depending on the service and the intended functionality in a given scenario.,none,microsoft_privacy
"The Microsoft Copilot website and app (available on Windows, iOS and Android) is the core of the consumer Copilot experience.",none,microsoft_privacy
"Within this core experience, you can search the web, create text, images, songs, or other outputs, engage with other features like Copilot Vision, and let Copilot interact with other apps, services, and websites to take Actions on your behalf.",none,microsoft_privacy
"When interacting with Microsoft Copilot, you enter “prompts” that provide instructions to Copilot (e.g., “Give me recommendations for a restaurant that accommodates parties of 10 near me”).",none,microsoft_privacy
"To provide a relevant response, Microsoft Copilot will use this prompt, along with your location, language, and similar settings, as well as other data you might input into the service (for example, files, images, and visual media) to formulate a helpful response.",none,microsoft_privacy
"In some markets, Microsoft Copilot can use your prior conversation history to better personalize the product for you based on the information you shared – such as your interests and goals.",none,microsoft_privacy
You can opt-out of personalization at any time.,none,microsoft_privacy
"Microsoft Copilot also uses your prompts and related information (like location and language) to provide and improve the Copilot services, including to provide relevant advertising.",none,microsoft_privacy
"You can manage your prompt history in product and on the Microsoft Privacy Dashboard (if signed in), and can adjust your location, language, and other settings (including additional privacy choices) in the product.",none,microsoft_privacy
"For more information about these capabilities and your choices, see the Microsoft Copilot FAQ.",none,microsoft_privacy
"Microsoft will only use your Microsoft Copilot conversations to monitor performance, troubleshoot problems, diagnose bugs, prevent abuse, and to provide and improve Microsoft Copilot.",none,microsoft_privacy
"In certain markets, we use conversation data to train the generative AI models in Copilot, unless you choose to opt-out of such training.",none,microsoft_privacy
More information about how your data is protected and the controls we offer in Microsoft Copilot is available here.,none,microsoft_privacy
We also take measures to ensure that content we show you is safe.,none,microsoft_privacy
You can learn more about our approach to safety in our Transparency Note for Microsoft Copilot.,none,microsoft_privacy
"Microsoft Copilot also appears as an assistant within other Microsoft consumer products, such as Microsoft Edge and Xbox.",none,microsoft_privacy
"In those situations, data processing activities generally align with those products’ primary uses.",none,microsoft_privacy
See the Microsoft Edge and Xbox sections of this privacy statement to learn more about Copilot features within those products.,none,microsoft_privacy
"Microsoft Copilot also appears as an assistant within certain third-party products and services, including several consumer chat and messaging platforms.",data_sharing,microsoft_privacy
"In those situations, we process data in line with our privacy statement.",none,microsoft_privacy
"Additionally, your interactions with Microsoft Copilot via a third-party product or service may also be subject to the third party’s privacy policies and data processing activities.",data_sharing,microsoft_privacy
"Microsoft 365 Copilot is a consumer Copilot offering that provides access to the very latest models, improved image creation abilities, and access to Copilot in Microsoft 365.",none,microsoft_privacy
Copilot functionality is included in Microsoft 365 Family and Microsoft 365 Personal subscriptions.,none,microsoft_privacy
"When Copilot is integrated with Microsoft 365 products, Copilot data collection is consistent with how data collection and use is described in the Productivity and Communications section of this privacy statement.",none,microsoft_privacy
"Microsoft 365 Copilot, also available for Microsoft 365 enterprise offerings, provides enterprise-grade data protection along with access to the corporate graph, Copilot within Microsoft 365 and Teams, and additional customization features.",none,microsoft_privacy
Data collection and use in Microsoft 365 Copilot is consistent with the practices described in the Enterprise and Developer Products section of this privacy statement.,none,microsoft_privacy
Back to top Enterprise and developer products Enterprise and Developer Products are Microsoft products and related software offered to and designed primarily for use by organizations and developers.,none,microsoft_privacy
"They include: Cloud services, referred to as Online Services in the Product Terms, such as Microsoft 365 and Office 365, Microsoft Azure, Microsoft Dynamics365, and Microsoft Intune for which an organization (our customer) contracts with Microsoft for the services (“Enterprise Online Services”).",none,microsoft_privacy
"Other enterprise and developer tools and cloud-based services, such as Azure PlayFab Services (to learn more see Azure PlayFab Terms of Service).",none,microsoft_privacy
"Server, developer, and hybrid cloud platform products, such as Windows Server, SQL Server, Visual Studio, System Center, Azure Stack and open source software like Bot Framework solutions (“Enterprise and Developer Software”).",none,microsoft_privacy
"Appliances and hardware used for storage infrastructure, such as StorSimple (“Enterprise Appliances”).",none,microsoft_privacy
"Professional services referred to in the Product Terms that are available with Enterprise Online Services, such as onboarding services, data migration services, data science services, or services to supplement existing features in the Enterprise Online Services.",none,microsoft_privacy
"In the event of a conflict between this Microsoft privacy statement and the terms of any agreement(s) between a customer and Microsoft for Enterprise and Developer Products, the terms of those agreement(s) will control.",none,microsoft_privacy
"You can also learn more about our Enterprise and Developer Products’ features and settings, including choices that impact your privacy or your end users’ privacy, in product documentation.",none,microsoft_privacy
"If any of the terms below are not defined in this Privacy Statement or the Product Terms, they have the definitions below.",none,microsoft_privacy
"When a customer tries, purchases, uses, or subscribes to Enterprise and Developer Products, or obtains support for or professional services with such products, Microsoft receives data from you and collects and generates data to provide the service (including improving, securing, and updating the service), conduct our business operations, and communicate with the customer.",none,microsoft_privacy
"For example: When a customer engages with a Microsoft sales representative, we collect the customer’s name and contact data, along with information about the customer’s organization, to support that engagement.",none,microsoft_privacy
"When a customer interacts with a Microsoft support professional, we collect device and usage data or error reports to diagnose and resolve problems.",none,microsoft_privacy
"When a customer pays for products, we collect contact and payment data to process the payment.",none,microsoft_privacy
"When Microsoft sends communications to a customer, we use data to personalize the content of the communication.",none,microsoft_privacy
"When a customer engages with Microsoft for professional services, we collect the name and contact data of the customer’s designated point of contact and use information provided by the customer to perform the services that the customer has requested.",none,microsoft_privacy
"The Enterprise and Developer Products enable you to purchase, subscribe to, or use other products and online services from Microsoft or third parties with different privacy practices, and those other products and online services are governed by their respective privacy statements and policies.",none,microsoft_privacy
"Learn more Back to top Productivity and communications products Productivity and communications products are applications, software, and services you can use to create, store, and share documents, as well as communicate with others.",none,microsoft_privacy
"Learn more Back to top Search and browse Search and browse products connect you with information and intelligently sense, process, and act on information—learning and adapting over time.",none,microsoft_privacy
"For more information on artificial intelligence and Copilot capabilities in Microsoft’s search products, please see Artificial Intelligence and Microsoft Copilot capabilities section above.",none,microsoft_privacy
"Learn more Back to top Windows Windows is a personalized computing environment that enables you to seamlessly roam and access services, preferences, and content across your computing devices from phones to tablets to the Surface Hub.",none,microsoft_privacy
"Rather than residing as a static software program on your device, key components of Windows are cloud-based, and both cloud and local elements of Windows are updated regularly, providing you with the latest improvements and features.",none,microsoft_privacy
"In order to provide this computing experience, we collect data about you, your device, and the way you use Windows.",none,microsoft_privacy
"And because Windows is personal to you, we give you choices about the personal data we collect and how we use it.",none,microsoft_privacy
"Note that if your Windows device is managed by your organization (such as your employer or school), your organization may use centralized management tools provided by Microsoft or others to access and process your data and to control device settings (including privacy settings), device policies, software updates, data collection by us or the organization, or other aspects of your device.",none,microsoft_privacy
"Additionally, your organization may use management tools provided by Microsoft or others to access and process your data from that device, including your interaction data, diagnostic data, and the contents of your communications and files.",none,microsoft_privacy
"The Windows Settings, formerly known as PC Settings, is an essential component of Microsoft Windows.",none,microsoft_privacy
"It provides a convenient interface for adjusting user preferences, configuring the operating system, and managing connected devices so that you can manage user accounts, adjust network settings, and personalize various aspects of Windows.",none,microsoft_privacy
"Windows provides a mechanism for apps to access various device capabilities such as the device’s camera, microphone, location, calendar, contacts, call history, messages and more, while controlling access to your personal data.",none,microsoft_privacy
"Each capability has its own privacy settings page in Windows settings, so you can control which apps can use each capability.",none,microsoft_privacy
"Here are some key features of Settings: Customization: You can personalize various aspects of Windows, including the look and feel, language settings, and privacy options.",none,microsoft_privacy
"Windows settings uses your microphone when controlling the volume, camera when using integrated camera and location to change brightness at night time to help you customize your Windows.",none,microsoft_privacy
"Peripheral Management: Install and manage peripherals such as printers, monitors, and external drives.",none,microsoft_privacy
"Network Configuration: Adjust networking settings, including Wi-Fi, Ethernet, cellular and VPN connections and will use physical MAC address, IMEI and mobile number if device supports cellular.",none,microsoft_privacy
"Account Management: Add or remove user accounts, change account settings, and manage sign-in options.",none,microsoft_privacy
"System-Level Options: Configure display settings, notifications, power options, manage list of installed apps and more.",none,microsoft_privacy
"Privacy & security management: configure your privacy preferences such as location, collection of diagnostic data etc.",none,microsoft_privacy
Fine-tune which individual apps and services can access device capabilities by turning them on or off.,none,microsoft_privacy
"For more information about data collection in Windows, see Data collection summary for Windows.",none,microsoft_privacy
This statement discusses Windows 10 and Windows 11 and references to Windows in this section relate to those product versions.,none,microsoft_privacy
"Earlier versions of Windows (including Windows Vista, Windows 7, Windows 8, and Windows 8.1) are subject to their own privacy statements.",none,microsoft_privacy
"Learn more Back to top Entertainment and related services Entertainment and Related Services power rich experiences and enable you to access a variety of content, applications and games.",none,microsoft_privacy
