clause,label,source_policy
Learn more about the Pinterest Tag and the types of information advertisers or other third parties share with us.,none,pinterest_privacy
You can control how we use this information to personalize your experience and the ads you see on Pinterest in your Privacy and Data Settings.,none,pinterest_privacy
"How we use the info we collect We’re committed to showing you content that’s relevant, interesting and personal to you.",none,pinterest_privacy
"To do that, we use your information to provide and improve your experience, including to: Identify you when you use our Services.",none,pinterest_privacy
"Recommend Pins, boards, or content you might like based on your activity on our Services and your offsite behavior.",none,pinterest_privacy
"For example, if we see you’re into cooking-related ads or content on Pinterest, we may suggest food-related Pins to you.",none,pinterest_privacy
"Similarly, if you visit websites that sell electric guitars, we may suggest guitar Pins to you.",none,pinterest_privacy
"For more information on how we recommend content to you, please visit our Terms of Service.",none,pinterest_privacy
We use your info to suggest other people who have similar interests.,none,pinterest_privacy
"For example, if you follow interior design boards, we may suggest interior designers that you might like.",none,pinterest_privacy
We also use data to help your friends and contacts find you on Pinterest.,none,pinterest_privacy
"For example, people can search for your account on Pinterest using your email.",none,pinterest_privacy
"If you previously chose to sync your contacts with your Pinterest account, we will process certain information about your contacts who are Pinterest users to help you find them on our Services.",none,pinterest_privacy
"Allow searching with photos, if you choose.",none,pinterest_privacy
"For example, if you take a photo of a pair of shoes or a piece of furniture you like, you can ask us to show you similar items.",none,pinterest_privacy
You can opt in to this in your device operating system settings.,none,pinterest_privacy
"Depending on where you live, and with your consent, identify your precise location and customize your experience on our Services.",location,pinterest_privacy
"For example, if we know that you’re near a retailer we may show you that retailer’s Pins that may be of interest to you.",none,pinterest_privacy
You can opt in to (and out of) this in your device operating system settings.,none,pinterest_privacy
"Send you updates, including by email, push notification, SMS, or phone.",none,pinterest_privacy
You can unsubscribe from our promotional emails at any time and decide to stop getting other notifications by updating your settings.,none,pinterest_privacy
"We use your information in our efforts to improve our Services, keep our users and the public safe, and to protect legal interests.",none,pinterest_privacy
"To do so, we: Review your activity and messages on our Services to detect spam, enforce our Terms and policies, or activity that poses a risk to our community or the public.",none,pinterest_privacy
This can include working with law enforcement to keep Pinterest safe.,none,pinterest_privacy
Analyze users’ log data and device information to identify and investigate suspicious behavior or violations of our policies or Terms.,none,pinterest_privacy
"Conduct age verification, as appropriate.",none,pinterest_privacy
This may include facial age estimation and matching your face against a government ID.,none,pinterest_privacy
"May access user information in relation to a legal claim, litigation, or regulatory proceeding.",none,pinterest_privacy
Conduct analytics and research on who is using our Services and what they are doing.,none,pinterest_privacy
"For example, by logging how often people use two different versions of a feature on Pinterest, we can understand which version is better.",none,pinterest_privacy
Improve the products and services of our family of companies and offer new features.,none,pinterest_privacy
"For example, using information to train, develop and improve our technology such as our machine learning models, regardless of when Pins were posted.",none,pinterest_privacy
"This includes, for example, Pinterest’s body type technology, which is trained on images in Pins posted to our Services.",none,pinterest_privacy
Pinterest also has features that are supported by generative artificial intelligence technology.,none,pinterest_privacy
Create aggregated or de-identified information that cannot reasonably be used to identify you.,none,pinterest_privacy
"Pinterest processes, maintains, and uses this information only in a de-identified fashion for the purposes of this Privacy Policy and will not attempt to re-identify such information.",none,pinterest_privacy
"We also use your information to personalize the ads you see Specifically, we use the information we collect to: Decide which ads to show you directly on Pinterest, and, depending on where you live, enabling Pinterest directly or through partners to show you ads both on and off Pinterest.",none,pinterest_privacy
"For example, if you show an interest in camping tents on Pinterest or browse sleeping bags on one of our partner’s websites, we may show you ads for other outdoor products.",none,pinterest_privacy
"Depending on your age, location and privacy settings, we customize the ads we show you by identifying your interests based on your onsite and offsite activities, as well as by using information we receive from ad partners or other third parties.",none,pinterest_privacy
We also offer features supported by generative artificial intelligence to enable our advertisers to add limited content to their ads.,none,pinterest_privacy
"Where we use cookies to identify your offsite interests, we’ll get your consent where required.",tracking,pinterest_privacy
Advertise Pinterest products and services to you on other sites and apps.,none,pinterest_privacy
"To do this, we disclose information such as cookie IDs, your IP address, or a hashed version of your email address to third parties, such as Facebook Ads, Google Marketing Platform, and others who may combine that information with other information they already have about you and deliver ads about Pinterest to you.",none,pinterest_privacy
Learn more about our marketing practices off Pinterest and how to opt-out.,none,pinterest_privacy
"Tell our ad partners how their Pinterest ads are doing, and how to make them better.",none,pinterest_privacy
We disclose information about the ads you see or interact with on Pinterest to our advertisers and third-party companies to improve the performance of the ads that we or they use to measure or improve the delivery and performance of ads or content on websites and apps.,data_sharing,pinterest_privacy
"For example, we would report to an advertiser that a certain percentage of people who viewed a Pin went on to visit that advertiser's site.",none,pinterest_privacy
"Depending on where you live and your settings, we may also disclose this information at an individual level.",none,pinterest_privacy
"For example, we would let an advertiser know that a particular Pin has been saved by certain people.",none,pinterest_privacy
To find out more about reporting on ads please visit the Help Center.,none,pinterest_privacy
Some of these activities may be considered “targeted advertising” “sharing” or “selling” as those terms are defined under certain state privacy laws in the US.,none,pinterest_privacy
You can opt out of Pinterest using and disclosing your information for these purposes.,none,pinterest_privacy
"To do so, visit your Privacy and Data Settings.",none,pinterest_privacy
"When we use cookies to learn about your behavior on or off of our services, we or our partners will obtain consent that we may need under applicable law.",tracking,pinterest_privacy
"To find out more about how we use cookies, please see our Cookie Policy.",tracking,pinterest_privacy
"Additional Info for EEA, Swiss and UK Data Subjects: Legal bases we rely on where we use your information The below section only applies for residents in the EEA, Switzerland, and UK.",none,pinterest_privacy
"Under applicable data protection law in the European Region (such as the GDPR), companies must have a legal justification to process your information for the various purposes described in this Privacy Policy.",none,pinterest_privacy
"You also have particular rights available to you depending on which legal basis we use, and we’ve explained these below.",none,pinterest_privacy
"We use info based on legitimate interests We use info to comply with our legal obligations We use info where you give us consent Where we rely on consent, you can withdraw that consent at any time.",none,pinterest_privacy
Your Rights and Choices We offer you certain choices to control your data.,none,pinterest_privacy
"Depending on where you live (e.g., EEA, Switzerland, UK, U.S.), these choices may also be privacy rights you have under local law.",none,pinterest_privacy
"To exercise these rights, please visit your account settings and, if you still need help, our Help Center.",none,pinterest_privacy
Access: You can request access to the information we collect and hold about you in a portable format.,none,pinterest_privacy
You can find more information about this through our Help Center.,none,pinterest_privacy
Correction/rectification: You can correct your information by updating information in your profile.,none,pinterest_privacy
Deletion/erasure: You can have your information deleted.,none,pinterest_privacy
"In your settings, select “Delete your data and account” and follow the instructions.",none,pinterest_privacy
"Opt out of “targeted advertising” “sharing” or “sale”: As explained above some of our activities may constitute “targeted advertising,” “sharing,” or “selling” as those terms are defined under certain state privacy laws in the U.S.",none,pinterest_privacy
You may opt out at any time by following the instructions in your Privacy and Data Settings menu.,none,pinterest_privacy
"Note that you will still see ads on our Services, but they will not be informed by offsite data.",none,pinterest_privacy
"Where we rely on consent, you can withdraw that consent at any time.",none,pinterest_privacy
"Additional rights in the EEA, Switzerland, and the UK For any of the privacy rights and choices referenced, you can also submit a request to our DPO regarding the use and disclosure of your information.",none,pinterest_privacy
We will not discriminate against you if you choose to exercise your rights or options related to your personal information.,none,pinterest_privacy
"These rights may be limited, for example if fulfilling your request would reveal personal data about another person, where they would infringe the rights of a third party (including our rights) or if you ask us to delete information which we are required by law to keep or have compelling legitimate interest to keep.",data_sharing,pinterest_privacy
"If we deny your request to exercise your rights, you may have the right to appeal our decision by contacting us using privacy-support@pinterest.com.",none,pinterest_privacy
You have choices regarding your information on Pinterest.,none,pinterest_privacy
"If you have a Pinterest account, many of these controls are built directly into Pinterest or your settings.",none,pinterest_privacy
"For example, you can: Edit information in your profile, Link or unlink your Pinterest account from other services (like Facebook or Google), Edit secret board settings, and Close your account at any time.",none,pinterest_privacy
We also support settings such as tracking settings on iOS and Android devices.,tracking,pinterest_privacy
You may also have choices available to you through the device or software you use to access Pinterest.,none,pinterest_privacy
For example: The browser you use may let you control cookies or other types of local data storage.,tracking,pinterest_privacy
"Your mobile device lets you choose how and whether your precise location, photos, and other data is shared with us.",location,pinterest_privacy
"states and have enabled an opt-out preferences signal (such as Global Privacy Control), we will respect this preference when you use Pinterest.",none,pinterest_privacy
"How and when we share information Anyone can see the public content you post, such as boards and Pins you create and public profile information you give us.",data_sharing,pinterest_privacy
"Depending on where you live, we also make this public information available through what are called APIs (a technical way to share information quickly).",data_sharing,pinterest_privacy
"For example, a partner can study what their most popular Pins are or how their Pins are being shared on Pinterest by using a Pinterest API.",none,pinterest_privacy
"We also share the categories of information described above: With other services, at your direction.",none,pinterest_privacy
"For example, when you decide to link your Pinterest account to third party services, or when you publish your content on Pinterest to such services, you direct disclosure of certain information to those services.",data_sharing,pinterest_privacy
Creators may direct us to share information with advertisers or other partners for paid engagements.,data_sharing,pinterest_privacy
"Depending on where you live, and your privacy settings, we share data for advertising and related purposes, including showing you ads about Pinterest on third-party services, enabling partners to show you ads both on and off Pinterest, and helping advertisers understand how ads on Pinterest perform.",data_sharing,pinterest_privacy
"For example, when you fill out a lead ad form, or click on an ad on Pinterest, we’ll share information related to that action with advertising partners.",data_sharing,pinterest_privacy
We may also provide partners with information about you so that advertisers can show you ads on or off of Pinterest.,none,pinterest_privacy
Learn more about how we support third-party advertising and the settings you have to manage it here.,data_sharing,pinterest_privacy
With vendors that we employ to process information on our behalf based on our instructions and for the purposes described in this Privacy Policy.,none,pinterest_privacy
"For example, we share data with security consultants to help us get better at identifying spam.",none,pinterest_privacy
Some information we acquire may be collected by vendors on our behalf.,none,pinterest_privacy
"With law enforcement agencies, government agencies, researchers, or other parties in compliance with laws, rules, or regulations.",none,pinterest_privacy
"For example, we may get requests for account information from law enforcement authorities like the police or courts.",none,pinterest_privacy
"We only disclose information in response to such requests if we believe that disclosure is reasonably necessary to comply with a law, regulation or legal request; to protect the safety, rights, or property of the public, any person, or Pinterest; or to detect, prevent, or otherwise address fraud, security or technical issues.",none,pinterest_privacy
We may also share information if we believe it is necessary to prevent imminent and serious bodily harm to a person in emergency situations.,data_sharing,pinterest_privacy
"To find out more about how we respond to law enforcement requests, please see our Law Enforcement Guidelines.",none,pinterest_privacy
"We may share your publicly accessible information with independent researchers who meet certain criteria, to combat societal harms.",none,pinterest_privacy
"With our corporate family of companies, including wholly-owned subsidiaries and affiliates.",none,pinterest_privacy
"If we were to engage in a merger, acquisition, bankruptcy, dissolution, reorganization, or similar transaction or proceeding that involves the transfer of the information described in this Privacy Policy, we would share your information with a party involved in such a process (for example, a potential purchaser).",none,pinterest_privacy
Transferring your information Pinterest is a worldwide service.,none,pinterest_privacy
"By using our products or services, you authorize us to transfer and store your information outside your home country, including in the United States, for the purposes described in this policy.",none,pinterest_privacy
The privacy protections and the rights of authorities to access your personal information in such countries may not be equivalent to those of your home country.,none,pinterest_privacy
"Additional steps for data transfers in the EEA, Switzerland, and the UK How long we keep your information We keep your information only so long as we need it to provide Pinterest to you and fulfill the purposes described in this policy.",none,pinterest_privacy
"When we no longer need to use your information and there is no need for us to keep it to comply with our legal or regulatory obligations, we’ll either remove it from our systems or depersonalize it so that we can't use it to identify you.",none,pinterest_privacy
"Additional information if you live in the EEA, Switzerland, and the UK Our policy on children's information Children under 13 are not allowed to use Pinterest.",none,pinterest_privacy
"If you are based in a state or country with an older age requirement, you may only use the Services if you are at or over the age at which you can provide consent to data processing.",none,pinterest_privacy
Please visit the Help Center for more information.,none,pinterest_privacy
"How we make changes to this policy We may change this policy from time to time and if we do, we’ll post any changes on this page.",none,pinterest_privacy
"If you continue to use Pinterest after those changes are in effect, the new policy applies to you.",none,pinterest_privacy
"If the changes are significant, we may provide a more prominent notice, such as by sending you an email.",none,pinterest_privacy
Contact us The best way to get in touch with us or to exercise your options described above is through the Help Center.,none,pinterest_privacy
"If you live in the United States, Pinterest, Inc.",none,pinterest_privacy
"at 651 Brannan Street, San Francisco, CA 94107, USA.",none,pinterest_privacy
You can also contact our Data Protection Officer.,none,pinterest_privacy
